vnum,name,zone,flags,sector,description_preview
12576,On the Ocean,125,,0,"Here, porpoises and manatees skim, splashing happily into the 
water.  You marvel at the schools of ..."
12577,On the Ocean,125,,0,"You are floating above the restless surface of the sea.  You 
marvel at the schools of mackereal tha..."
12578,On the Ocean,125,,0,"The wide ocean spans across your vision, making you lose all 
sense of direction.  As you travel acr..."
12579,On the Ocean,125,,0,"You are floating above the turbulent surface of the water.  As 
you float above the surface, current..."
12580,On the Ocean,125,,0,"You are floating without direction on the surface of the water. 
 Your face sting as the spray whisp..."
12581,On the Ocean,125,,0,"You are floating above the churning surface of the water.  You 
marvel at the schools of tuna that s..."
12582,On the Ocean,125,,0,"Here, porpoises and gulls circle, splashing freely into the 
sea.  As you float above the surface, c..."
12583,On the Ocean,125,,0,"The wide ocean spans across your sight, making you lose all 
sense of direction.  You marvel at the ..."
12584,On the Ocean,125,,0,"Here, otters and manatees circle, splashing purposely into the 
sea.  You marvel at the schools of s..."
12585,Coastal Waters,125,,0,"You are floating above the churning surface of the water where
it meets the coast to the north and e..."
12586,On the Ocean,125,,0,"The wide ocean spans across your sight, making you lose all 
sense of direction.  As you float above..."
12587,On the Ocean,125,,0,"You are floating without direction on the surface of the water. 
 Your face sting as the spray whisp..."
12588,On the Ocean,125,,0,"You are floating above the churning surface of the water.  You 
marvel at the schools of tuna that s..."
12589,On the Ocean,125,,0,"The wide ocean spans across your sight, making you lose all 
sense of direction.  You marvel at the ..."
12590,On the Ocean,125,,0,"The wide water spans across your perception, making you lose 
all sense of direction.  As you travel..."
12591,On the Ocean,125,,0,"You are floating above the restless surface of the ocean.  You 
marvel at the schools of trout that ..."
12592,On the Ocean,125,,0,"You are floating without direction on the surface of the sea.  
Your lips sting as the crest condens..."
12593,On the Ocean,125,,0,"Here, otters and gulls float, splashing purposely into the 
ocean.  As you float above the surface, ..."
12594,Coastal Waters,125,,0,"You are floating above the churning surface of the water where
it meets the coast to the north and e..."
12595,On the Ocean,125,,0,"Here, otters and gulls float, splashing purposely into the 
ocean.  As you float above the surface, ..."
12596,On the Ocean,125,,0,"You are floating without direction on the surface of the ocean. 
 As you float above the surface, cu..."
12597,On the Ocean,125,,0,"The wide sea spans across your vision, making you lose all 
sense of direction.  Your nostrils sting..."
12598,On the Ocean,125,,0,"You are floating without direction on the surface of the ocean. 
 Your ears sting as the crest highl..."
12599,On the Ocean,125,,0,"Here, otters and terns circle, splashing intentionally into the 
ocean.  You marvel at the schools o..."
14000,The Begining,140,,0,Not much here.
14001,"East Gate of the ""Lion's Mouth"" Arena",140,nomob,0,"A thick wooden, iron-reinforced gate rises about sixty feet high directly
west of here.  It is the o..."
14002,Gladiators' Preparation Chambers,140,nomob;indoors,0,"Those who dare to brave the arena begin here, where lame but full equipment
is provided for free to ..."
14003,"The ""Lion's Mouth"" Arena",140,soundproof,0,"You are just inside the gladiators' entrance to the arena, and your body
is already pumping adrenali..."
14004,"The ""Lion's Mouth"" Arena",140,soundproof,0,"This is the north end of the arena, where beasts are released.  It may not be
the center of the aren..."
14005,Arena Storage,140,indoors;notrack,0,"Hey!  How'd you get in here?  Guards!  Put this man in a cage! :)
(This room is not meant for mortal..."
15100,Immortal Map Room of the Plains,151,nomob,0,"You are in the immortal map room of the great plains. There are two maps here,
one for the west call..."
15101,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15102,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15103,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15104,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15105,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15106,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15107,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15108,The Foothills Of The Grey Mountains,151,,0,"Dark hills, sparesly covered with stuned trees, rise out of the Plains of
dor-Sefrith, the vanguard ..."
15109,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15110,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15111,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15112,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15113,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15114,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15115,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15116,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15117,The Foothills  of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15118,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15119,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15120,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15121,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15122,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15123,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15124,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15125,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15126,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15127,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15128,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15129,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15130,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15131,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15132,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15133,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15134,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15135,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15136,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15137,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15138,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15139,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15140,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15141,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15142,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15143,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15144,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15145,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15146,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15147,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15148,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15149,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15150,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15151,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15152,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15153,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15154,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15155,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15156,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15157,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15158,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15159,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15160,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15161,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15162,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15163,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15164,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15165,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15166,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15167,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15168,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15169,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15170,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15171,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15172,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15173,The Foothills of the Grey Mountains,151,,0,"Dark hills, sparsely covered with stunted trees, rise out of the Plains of
dor-Sefrith, the vanguard..."
15174,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15175,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15176,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15177,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15178,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15179,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15180,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15181,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15182,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15183,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15184,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15185,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15186,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15187,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15188,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15189,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15190,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15191,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15192,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15193,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15194,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15195,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15196,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15197,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15198,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15199,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15200,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15201,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15202,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15203,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15204,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15205,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15206,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15207,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15208,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15209,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15210,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15211,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15212,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15213,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15214,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15215,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15216,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15217,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15218,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15219,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15220,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15221,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15222,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15223,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15224,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15225,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15226,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15227,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15228,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15229,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15230,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15231,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15232,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15233,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15234,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15235,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15236,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15237,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15238,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15239,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15240,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15241,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15242,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15243,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15244,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15245,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15246,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15247,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15248,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15249,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15250,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15251,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15252,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15253,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15254,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15255,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15256,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15257,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15258,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15259,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15260,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15261,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15262,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15263,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15264,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15265,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15266,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15267,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15268,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15269,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15270,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15271,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15272,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15273,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15274,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15275,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15276,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15277,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15278,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15279,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15280,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15281,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15282,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15283,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15284,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15285,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15286,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15287,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15288,The Plains,151,,0,"You stand on the edge of the vast, rolling plains of dor-Sefrith. Ankle to knee 
high grass bends ge..."
15289,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15290,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15291,The Plains,151,,0,"You stand on the vast, rolling plains of dor-Sefrith. Ankle to knee high grass 
bends gently in the ..."
15292,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15293,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15294,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15295,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15296,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15297,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15298,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15299,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15300,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15301,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15302,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15303,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15304,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
15305,The Plains,151,,0,"You stand in the heart of the vast, rolling plains of dor-Sefrith. Ankle to 
knee high grass bends g..."
